-137.39195251464844,-143.14999389648438,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-54.06900405883789,9.999999747378752e-05,38.0,4.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.976362019777298,0.0,0.0,19.0
-137.39195251464844,-143.14999389648438,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-54.06900405883789,9.999999747378752e-05,38.0,4.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.976362019777298,0.0,0.0,19.0
-137.39195251464844,-143.14999389648438,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-54.06900405883789,9.999999747378752e-05,38.0,4.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.976362019777298,0.0,0.0,19.0
-137.39195251464844,-143.14999389648438,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-54.06900405883789,9.999999747378752e-05,38.0,4.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.976362019777298,0.0,0.0,25.0
-137.39195251464844,-143.14999389648438,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-54.06900405883789,9.999999747378752e-05,38.0,4.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.976362019777298,0.0,0.0,19.0
-60.0,10.0,0.0,4.0,1.0,322.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,4.0,0.0,322.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
-60.0,10.71373462677002,0.0,4.0,1.0,323.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.439221382141113,0.0,4.0,0.0,323.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
-60.0,11.427469253540039,0.0,4.0,1.0,323.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,11.152956008911133,0.0,4.0,0.0,323.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
-60.0,11.152956008911133,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,11.427469253540039,0.0,4.0,0.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
-60.0,10.439221382141113,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.71373462677002,0.0,4.0,0.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
