-60.0,10.0,0.0,4.0,1.0,322.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,4.0,0.0,322.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
-60.0,10.439221382141113,0.0,4.0,1.0,323.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.164708137512207,0.0,4.0,0.0,323.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
-60.0,11.152956008911133,0.0,4.0,1.0,323.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.878442764282227,0.0,4.0,0.0,323.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
-60.0,11.207858085632324,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,11.48237133026123,0.0,4.0,0.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0
-60.0,10.494123458862305,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,10.768636703491213,0.0,4.0,0.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
-60.0,8.104902267456055,0.0,4.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6499999761581421,0.0,60.0,10.054903030395508,0.0,4.0,0.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
-60.0,9.999999747378753e-05,0.0,4.0,1.0,42.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,60.0,-1.775097131729126,0.0,4.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6899999380111694,0.0,18.0
-60.0,9.999999747378753e-05,0.0,4.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,55.48165893554688,9.999999747378753e-05,0.0,4.0,0.0,16.0,11.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.3550763726234436,0.0,0.0,23.0
-60.0,9.999999747378753e-05,0.0,4.0,0.0,63.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,42.03922653198242,9.999999747378753e-05,0.0,4.0,0.0,17.0,2.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6647257208824158,0.0,0.0,48.0
-60.0,9.999999747378753e-05,0.0,4.0,0.0,63.0,25.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,31.13112449645996,9.999999747378753e-05,0.0,4.0,0.0,17.0,19.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6839571595191956,0.0,0.0,51.0
-60.0,9.999999747378753e-05,0.0,4.0,0.0,63.0,38.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,20.1744327545166,9.999999747378753e-05,0.0,4.0,0.0,17.0,10.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6863719820976255,0.0,0.0,13.0
-60.0,9.999999747378753e-05,0.0,4.0,0.0,63.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.211634635925293,9.999999747378753e-05,0.0,4.0,0.0,17.0,2.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6866752505302431,0.0,0.0,50.0
-60.0,21.16009521484375,0.0,4.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1899991035461426,0.0,-1.7519271373748782,9.999999747378753e-05,0.0,4.0,0.0,17.0,19.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6867132782936096,0.0,0.0,22.0
-60.0,37.80008316040039,0.0,4.0,0.0,65.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4999990463256836,0.0,-12.715585708618164,9.999999747378753e-05,0.0,4.0,0.0,17.0,10.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6867180466651917,0.0,0.0,38.0
-64.30999755859375,32.470069885253906,0.0,4.0,0.0,65.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5660000443458557,-1.1900008916854858,0.0,-23.67925262451172,9.999999747378753e-05,0.0,4.0,0.0,17.0,2.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6867184042930603,0.0,0.0,45.0
-73.86997985839844,9.999999747378753e-05,0.0,4.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.2479999661445618,0.0,0.0,-34.58980178833008,9.999999747378753e-05,0.0,4.0,0.0,17.0,18.0,0.0,0.0,-1.0,0.0,2.0,1.0,-1.6734375357627869,0.0,0.0,42.0
-75.99797821044922,9.999999747378753e-05,0.0,4.0,0.0,235.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,-43.4683952331543,9.999999747378753e-05,0.0,4.0,0.0,64.0,5.0,0.0,0.0,-1.0,0.0,2.0,1.0,-0.6470315158367157,0.0,0.0,47.0
-75.99797821044922,9.999999747378753e-05,0.0,4.0,0.0,235.0,24.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,-43.96245956420898,9.999999747378753e-05,0.0,4.0,0.0,64.0,18.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0
-75.99797821044922,9.999999747378753e-05,0.0,4.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-43.96245956420898,9.999999747378753e-05,0.0,4.0,0.0,64.0,31.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0
-73.29499053955078,33.080093383789055,0.0,4.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.069999933242798,2.2699995040893555,0.0,-43.96245956420898,9.999999747378753e-05,0.0,4.0,0.0,64.0,48.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0
-86.29499053955078,50.76008605957031,0.0,4.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9400000572204591,0.5799993276596069,1.0,-45.84952926635742,9.999999747378753e-05,0.0,4.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.7821345031261444,0.0,0.0,42.0
-94.18499755859376,46.47007751464844,0.0,4.0,0.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3540002405643463,-1.1100006103515625,1.0,-53.46327590942383,9.999999747378753e-05,0.0,4.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0464288592338562,0.0,0.0,51.0
-94.47699737548828,0.9700775146484376,0.0,4.0,0.0,67.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119997888803482,-3.5,1.0,-59.36296463012695,25.15009307861328,0.0,4.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7495983242988586,1.929998993873596,0.0,16.0
-86.33100128173828,-44.52992248535156,0.0,4.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219998121261596,-3.5,1.0,-72.89276123046875,38.41007995605469,0.0,4.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1112500429153442,0.2399990558624268,0.0,25.0
-72.01498413085938,-90.02992248535156,0.0,4.0,0.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1100000143051147,-3.5,1.0,-86.55901336669922,29.7000675201416,0.0,4.0,0.0,69.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9912501573562622,-1.450000882148743,1.0,40.0
-58.49498748779297,-135.52992248535156,0.0,4.0,0.0,67.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980000138282776,-3.5,1.0,-95.23526000976562,-0.6299433708190918,0.0,4.0,0.0,69.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31125015020370483,-2.900000095367432,1.0,54.0
