Distance between players,Stage,Smashbot x,y,percent,stock,facing,action value,action frame,invulnerable,hitlag frames left,hitstun frames left,charging smash,jumps left,on ground,x speed,y speed,off stage,Smashbot2 or Human x,y,percent,stock,facing,action value,action frame,invulnerable,hitlag frames left,hitstun frames left,charging smash,jumps left,on ground,x speed,y speed,off stage
26.33329923,24,38.79999924,27.20009995,0,4,0,180,14,0,0,22,0,2,1,0,0,0,13.15935612,21.20009422,0,4,1,27,7,0,0,0,0,0,0,0.033500001,1.87999928,0
25.90712226,24,38.79999924,27.20009995,0,4,0,180,15,0,0,23,0,2,1,0,0,0,13.24385643,22.95009422,0,4,1,27,8,0,0,0,0,0,0,0.0845,1.749999285,0
25.54787535,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,0,0,2,1,0,0,0,13.38785648,24.57009315,0,4,1,27,9,0,0,0,0,0,0,0.143999994,1.61999929,0
25.23440698,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,1,0,2,1,0,0,0,13.59135628,26.06009293,0,4,1,27,10,0,0,0,0,0,0,0.203499988,1.489999294,0
24.94661344,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,2,0,2,1,0,0,0,13.85435581,27.42009163,0,4,1,27,11,0,0,0,0,0,0,0.262999982,1.359999299,0
24.66579931,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,3,0,2,1,0,0,0,14.17685604,28.65009117,0,4,1,27,12,0,0,0,0,0,0,0.32249999,1.229999304,0
24.37539129,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,4,0,2,1,0,0,0,14.55835629,29.75008965,0,4,1,69,1,0,0,0,0,0,0,0.381500006,1.099999309,0
24.06002319,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,5,0,2,1,0,0,0,14.99885654,30.72008896,0,4,1,69,2,0,0,0,0,0,0,0.440500021,0.969999313,0
23.70652607,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,6,0,2,1,0,0,0,15.49785614,31.56008911,0,4,1,69,3,0,0,0,0,0,0,0.499000013,0.839999318,0
23.30286532,24,38.79999924,27.20009995,0,4,0,178,-1,0,0,7,0,2,1,0,0,0,16.05535698,32.2700882,0,4,1,69,4,0,0,0,0,0,0,0.557500005,0.709999323,0
22.83854609,24,38.79999924,27.20009995,0,4,0,180,0,0,0,8,0,2,1,0,0,0,16.6713562,32.85008621,0,4,1,69,5,0,0,0,0,0,0,0.615999997,0.579999328,0
22.30448646,24,38.79999924,27.20009995,0,4,0,180,1,0,0,9,0,2,1,0,0,0,17.34585571,33.30008698,0,4,1,69,6,0,0,0,0,0,0,0.674499989,0.449999332,0
21.69290268,24,38.79999924,27.20009995,0,4,0,180,2,0,0,10,0,2,1,0,0,0,18.07885551,33.62008667,0,4,1,69,7,0,0,0,0,0,0,0.73299998,0.319999337,0
20.99720461,24,38.79999924,27.20009995,0,4,0,180,3,0,0,11,0,2,1,0,0,0,18.87035561,33.8100853,0,4,1,69,8,0,0,0,0,0,0,0.791499972,0.189999342,0
20.21191378,24,38.79999924,27.20009995,0,4,0,180,4,0,0,12,0,2,1,0,0,0,19.72035599,33.87008286,0,4,1,69,9,0,0,0,0,0,0,0.849999964,0.059999347,0
19.33262013,24,38.79999924,27.20009995,0,4,0,180,5,0,0,13,0,2,1,0,0,0,20.62885666,33.80008316,0,4,1,69,10,0,0,0,0,0,0,0.908499956,-0.070000648,0
18.35598894,24,38.79999924,27.20009995,0,4,0,180,6,0,0,14,0,2,1,0,0,0,21.59585571,33.6000824,0,4,1,69,11,0,0,0,0,0,0,0.966999948,-0.200000644,0
17.27984931,24,38.79999924,27.20009995,0,4,0,180,7,0,0,15,0,2,1,0,0,0,22.62135506,33.27008057,0,4,1,69,12,0,0,0,0,0,0,1.02549994,-0.330000639,0
16.10904635,24,38.79999924,27.20009995,0,4,0,180,8,0,0,16,0,2,1,0,0,0,23.69935417,32.81008148,0,4,1,69,13,0,0,0,0,0,0,1.077999949,-0.460000634,0
14.89412007,24,38.79999924,27.20009995,0,4,0,180,9,0,0,17,0,2,1,0,0,0,24.77735329,32.22008133,0,4,1,69,14,0,0,0,0,0,0,1.077999949,-0.590000629,0
13.62686351,24,38.79999924,27.20009995,0,4,0,180,10,0,0,18,0,2,1,0,0,0,25.86935425,31.50008011,0,4,1,69,15,0,0,0,0,0,0,1.092000008,-0.720000625,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,8,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,8,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,7,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,7,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,6,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,6,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,5,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,5,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,4,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,4,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,3,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,3,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,2,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,2,0,0,0,0,1.106000066,-0.85000062,0
12.31765271,24,38.79999924,27.20009995,16,4,0,80,1,0,1,31,0,2,1,3.54E-08,0,0,26.97535515,30.65007973,0,4,1,69,16,0,1,0,0,0,0,1.106000066,-0.85000062,0
11.0321979,24,38.79999924,27.20009995,16,4,0,80,2,0,0,30,0,2,1,0,0,0,28.04785538,29.67007828,0,4,1,69,17,0,0,0,0,0,0,1.07250011,-0.980000615,0
9.784617393,24,38.79999924,27.20009995,16,4,0,80,3,0,0,29,0,2,1,0,0,0,29.11035538,28.56007767,0,4,1,69,18,0,0,0,0,0,0,1.062500119,-1.11000061,0
8.637977351,24,38.79999924,27.20009995,16,4,0,80,4,0,0,28,0,2,1,0,0,0,30.16285515,27.3200779,0,4,1,69,19,0,0,0,0,0,0,1.052500129,-1.240000606,0
7.696829413,24,38.79999924,27.20009995,16,4,0,80,5,0,0,27,0,2,1,0,0,0,31.20535469,25.95007706,0,4,1,69,20,0,0,0,0,0,0,1.042500138,-1.370000601,0
7.115080881,24,38.79999924,27.20009995,16,4,0,80,6,0,0,26,0,2,1,0,0,0,32.237854,24.45007706,0,4,1,69,21,0,0,0,0,0,0,1.032500148,-1.500000596,0
5.539646149,24,38.79999924,27.20009995,16,4,0,80,7,0,0,25,0,2,1,0,0,0,33.26035309,27.20009995,0,4,1,74,1,0,0,0,0,2,1,2.045000315,-1.630000591,0
5.277145386,24,39.09999847,27.20009995,16,4,0,80,8,0,0,24,0,2,1,0,0,0,33.82285309,27.20009995,0,4,1,74,3,0,0,0,0,2,1,1.725000262,0,0
5.17464447,24,39.39999771,27.20009995,16,4,0,80,9,0,0,23,0,2,1,0,0,0,34.22535324,27.20009995,0,4,1,74,6,0,0,0,0,2,1,1.405000389,0,0
5.152141571,24,39.69999695,27.20009995,16,4,0,80,10,0,0,22,0,2,1,0,0,0,34.54785538,27.20009995,0,4,1,74,8,0,0,0,0,2,1,1.245000422,0,0
5.209640503,24,39.99999619,27.20009995,16,4,0,80,11,0,0,21,0,2,1,0,0,0,34.79035568,27.20009995,0,4,1,74,11,0,0,0,0,2,1,1.085000455,0,0
5.347137451,24,40.29999542,27.20009995,16,4,0,80,12,0,0,20,0,2,1,0,0,0,34.95285797,27.20009995,0,4,1,74,13,0,0,0,0,2,1,0.925000489,0,0
5.56463623,24,40.59999466,27.20009995,16,4,0,80,13,0,0,19,0,2,1,0,0,0,35.03535843,27.20009995,0,4,1,74,16,0,0,0,0,2,1,0.765000552,0,0
5.862133026,24,40.8999939,27.20009995,16,4,0,80,14,0,0,18,0,2,1,0,0,0,35.03786087,27.20009995,0,4,1,74,18,0,0,0,0,2,1,0.605000585,0,0
6.239631653,24,41.19999313,27.20009995,16,4,0,80,15,0,0,17,0,2,1,0,0,0,34.96036148,27.20009995,0,4,1,74,21,0,0,0,0,2,1,0.445000604,0,0
6.697128296,24,41.49999237,27.20009995,16,4,0,80,16,0,0,16,0,2,1,0,0,0,34.80286407,27.20009995,0,4,1,74,23,0,0,0,0,2,1,0.285000622,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,17,0,0,15,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,74,26,0,0,0,0,2,1,0.125000618,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,18,0,0,14,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,74,28,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,19,0,0,13,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,14,1,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,20,0,0,12,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,14,2,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,21,0,0,11,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,14,3,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,22,0,0,10,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,14,4,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,23,0,0,9,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,14,5,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,24,0,0,8,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,39,1,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,25,0,0,7,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,39,2,0,0,0,0,2,1,0,0,0
7.23462677,24,41.79999161,27.20009995,16,4,0,80,26,0,0,6,0,2,1,0,0,0,34.56536484,27.20009995,0,4,1,39,3,0,0,0,0,2,1,0,0,0
7.26200547,24,41.79999161,27.20009995,16,4,0,80,27,0,0,5,0,2,1,0,0,0,34.56536484,26.57010078,0,4,1,244,0,0,0,0,0,1,0,0,-0.629999995,0
7.366947998,24,41.79999161,27.20009995,16,4,0,80,28,0,0,4,0,2,1,0,0,0,34.56536484,25.81010056,0,4,1,244,1,0,0,0,0,1,0,0,-0.75999999,0
7.585395107,24,41.79999161,27.20009995,16,4,0,80,29,0,0,3,0,2,1,0,0,0,34.56536484,24.92010117,0,4,1,244,2,0,0,0,0,1,0,0,-0.889999986,0
7.95171802,24,41.79999161,27.20009995,16,4,0,80,30,0,0,2,0,2,1,0,0,0,34.56536484,23.90010071,0,4,1,244,3,0,0,0,0,1,0,0,-1.019999981,0
8.493663186,24,41.79999161,27.20009995,16,4,0,80,30,0,0,1,0,2,1,0,0,0,34.56536484,22.75010109,0,4,1,244,4,0,0,0,0,1,0,0,-1.149999976,0
9.22890672,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,0,0,2,1,0,0,0,34.56536484,21.4701004,0,4,1,244,5,0,0,0,0,1,0,0,-1.279999971,0
10.16461587,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,1,0,2,1,0,0,0,34.56536484,20.06010056,0,4,1,244,6,0,0,0,0,1,0,0,-1.409999967,0
11.29965618,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,2,0,2,1,0,0,0,34.56536484,18.52009964,0,4,1,244,7,0,0,0,0,1,0,0,-1.539999962,0
12.62783958,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,3,0,2,1,0,0,0,34.56536484,16.85009956,0,4,1,244,8,0,0,0,0,1,0,0,-1.669999957,0
10.55821636,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,4,0,2,1,0,0,0,34.56536484,19.51009941,0,4,1,27,1,0,0,0,0,0,0,0,2.659999847,0
8.886249092,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,5,0,2,1,0,0,0,34.56536484,22.0401001,0,4,1,27,2,0,0,0,0,0,0,0,2.529999733,0
7.74321805,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,6,0,2,1,0,0,0,34.56536484,24.44009972,0,4,1,27,3,0,0,0,0,0,0,0,2.399999619,0
7.251201704,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,7,0,2,1,0,0,0,34.56536484,26.71009827,0,4,1,27,4,0,0,0,0,0,0,0,2.269999504,0
7.420398705,24,41.79999161,27.20009995,16,4,0,180,0,0,0,8,0,2,1,0,0,0,34.56536484,28.85009766,0,4,1,27,5,0,0,0,0,0,0,0,2.13999939,0
8.107736766,24,41.79999161,27.20009995,16,4,0,180,1,0,0,9,0,2,1,0,0,0,34.56536484,30.86009598,0,4,1,27,6,0,0,0,0,0,0,0,2.009999275,0
9.112156297,24,41.79999161,27.20009995,16,4,0,180,2,0,0,10,0,2,1,0,0,0,34.56536484,32.74009705,0,4,1,27,7,0,0,0,0,0,0,0,1.87999928,0
10.27053466,24,41.79999161,27.20009995,16,4,0,180,3,0,0,11,0,2,1,0,0,0,34.56536484,34.49009705,0,4,1,27,8,0,0,0,0,0,0,0,1.749999285,0
11.47727554,24,41.79999161,27.20009995,16,4,0,180,4,0,0,12,0,2,1,0,0,0,34.56536484,36.11009598,0,4,1,27,9,0,0,0,0,0,0,0,1.61999929,0
12.64576308,24,41.79999161,27.20009995,16,4,0,180,5,0,0,13,0,2,1,0,0,0,34.60586548,37.60009384,0,4,1,27,10,0,0,0,0,0,0,0.0405,1.489999294,0
13.74076734,24,41.79999161,27.20009995,16,4,0,180,6,0,0,14,0,2,1,0,0,0,34.69286728,38.96009445,0,4,1,69,1,0,0,0,0,0,0,0.086999997,1.359999299,0
14.73831987,24,41.79999161,27.20009995,16,4,0,180,7,0,0,15,0,2,1,0,0,0,34.83736801,40.19009399,0,4,1,69,2,0,0,0,0,0,0,0.144499987,1.229999304,0
15.62776915,24,41.79999161,27.20009995,16,4,0,180,8,0,0,16,0,2,1,0,0,0,35.0398674,41.29009247,0,4,1,69,3,0,0,0,0,0,0,0.202499986,1.099999309,0
16.40269802,24,41.79999161,27.20009995,16,4,0,180,9,0,0,17,0,2,1,0,0,0,35.30036926,42.26009369,0,4,1,69,4,0,0,0,0,0,0,0.260499984,0.969999313,0
17.05919321,24,41.79999161,27.20009995,16,4,0,180,10,0,0,18,0,2,1,0,0,0,35.61886978,43.10009384,0,4,1,69,5,0,0,0,0,0,0,0.318499982,0.839999318,0
17.59504223,24,41.79999161,27.20009995,16,4,0,180,11,0,0,19,0,2,1,0,0,0,35.99536896,43.81009293,0,4,1,69,6,0,0,0,0,0,0,0.376499981,0.709999323,0
18.00927511,24,41.79999161,27.20009995,16,4,0,180,12,0,0,20,0,2,1,0,0,0,36.42987061,44.39009094,0,4,1,69,7,0,0,0,0,0,0,0.434499979,0.579999328,0
18.30192594,24,41.79999161,27.20009995,16,4,0,180,13,0,0,21,0,2,1,0,0,0,36.92237091,44.84009171,0,4,1,69,8,0,0,0,0,0,0,0.492499977,0.449999332,0
18.47390797,24,41.79999161,27.20009995,16,4,0,180,14,0,0,22,0,2,1,0,0,0,37.47286987,45.1600914,0,4,1,69,9,0,0,0,0,0,0,0.550499976,0.319999337,0
18.52993051,24,41.79999161,27.20009995,16,4,0,180,15,0,0,23,0,2,1,0,0,0,38.06687164,45.35009003,0,4,1,69,10,0,0,0,0,0,0,0.593999982,0.189999342,0
18.48027621,24,41.79999161,27.20009995,16,4,0,14,1,0,0,24,0,2,1,0,0,0,38.65087128,45.41008759,0,4,1,69,11,0,0,0,0,0,0,0.583999991,0.059999347,0
18.32185582,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,0,0,2,1,0,0,0,39.22487259,45.34008789,0,4,1,69,12,0,0,0,0,0,0,0.574000001,-0.070000648,0
14.78200517,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,1,0,2,1,0,0,0,39.75587082,41.84008789,0,4,1,69,13,0,0,0,0,0,0,0.531000018,-3.5,0
11.24856378,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,2,0,2,1,0,0,0,40.24087143,38.34008789,0,4,1,69,14,0,0,0,0,0,0,0.485000014,-3.5,0
7.721663478,24,41.79999161,27.20009995,16,4,0,178,-1,0,0,3,0,2,1,0,0,0,40.67987061,34.84008789,0,4,1,69,15,0,0,0,0,0,0,0.43900001,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,7,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,7,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,6,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,6,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,5,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,5,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,4,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,4,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,3,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,3,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,2,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,2,0,0,0,0,0.393000007,-3.5,0
4.203356145,24,41.79999161,27.20009995,16,4,0,181,0,0,1,4,0,2,1,2,0,0,41.07287216,31.34008789,0,4,1,69,16,0,1,0,0,0,0,0.393000007,-3.5,0
2.275953761,24,43.63999176,27.20009995,16,4,0,181,1,0,0,4,0,2,1,3.679999948,0,0,41.45587158,27.84008789,0,4,1,69,17,0,0,0,0,0,0,0.383000016,-3.5,0
3.491119385,24,45.31999207,27.20009995,16,4,0,181,2,0,0,4,0,2,1,3.360000014,0,0,41.82887268,27.20009995,0,4,1,74,1,0,0,0,0,2,1,0.746000051,-3.5,0
5.318119049,24,47.13999176,27.20009995,16,4,0,181,3,0,0,4,0,2,1,3.040000081,0,0,41.82187271,27.20009995,0,4,1,74,3,0,0,0,0,2,1,0.586000055,0,0
7.065116882,24,48.79999161,27.20009995,16,4,0,181,4,0,0,4,0,2,1,2.720000148,0,0,41.73487473,27.20009995,0,4,1,74,6,0,0,0,0,2,1,0.426000074,0,0
8.132118225,24,49.99999237,27.20009995,16,4,0,181,5,0,0,4,0,2,1,2.400000215,0,0,41.86787415,27.20009995,0,4,1,74,8,0,0,0,0,2,1,0.266000092,0,0
9.119117737,24,51.03999329,27.20009995,16,4,0,181,6,0,0,4,0,2,1,2.080000281,0,0,41.92087555,27.20009995,0,4,1,74,11,0,0,0,0,2,1,0.106000088,0,0
9.999118805,24,51.91999435,27.20009995,16,4,0,181,7,0,0,4,0,2,1,1.760000348,0,0,41.92087555,27.20009995,0,4,1,74,13,0,0,0,0,2,1,0,0,0
10.71912003,24,52.63999557,27.20009995,16,4,0,181,8,0,0,4,0,2,1,1.440000474,0,0,41.92087555,27.20009995,0,4,1,74,16,0,0,0,0,2,1,0,0,0
11.35911942,24,53.27999496,27.20009995,16,4,0,181,9,0,0,4,0,2,1,1.280000508,0,0,41.92087555,27.20009995,0,4,1,74,18,0,0,0,0,2,1,0,0,0
11.91912079,24,53.83999634,27.20009995,16,4,0,181,10,0,0,4,0,2,1,1.120000541,0,0,41.92087555,27.20009995,0,4,1,74,21,0,0,0,0,2,1,0,0,0
12.39912033,24,54.31999588,27.20009995,16,4,0,181,11,0,0,4,0,2,1,0.960000575,0,0,41.92087555,27.20009995,0,4,1,74,23,0,0,0,0,2,1,0,0,0
12.79912186,24,54.71999741,27.20009995,16,4,0,181,12,0,0,4,0,2,1,0.800000638,0,0,41.92087555,27.20009995,0,4,1,74,26,0,0,0,0,2,1,0,0,0
13.11912155,24,55.0399971,27.20009995,16,4,0,181,13,0,0,4,0,2,1,0.640000671,0,0,41.92087555,27.20009995,0,4,1,74,28,0,0,0,0,2,1,0,0,0
13.35912323,24,55.27999878,27.20009995,16,4,0,181,14,0,0,4,0,2,1,0.48000069,0,0,41.92087555,27.20009995,0,4,1,14,1,0,0,0,0,2,1,0,0,0
13.51912308,24,55.43999863,27.20009995,16,4,0,181,15,0,0,4,0,2,1,0.320000708,0,0,41.92087555,27.20009995,0,4,1,14,2,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,181,16,0,0,4,0,2,1,0.160000704,0,0,41.92087555,27.20009995,0,4,1,14,3,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,181,17,0,0,4,0,2,1,7.15E-07,0,0,41.92087555,27.20009995,0,4,1,14,4,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,181,18,0,0,4,0,2,1,0,0,0,41.92087555,27.20009995,0,4,1,14,5,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,181,19,0,0,4,0,2,1,0,0,0,41.92087555,27.20009995,0,4,1,24,1,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,180,0,0,0,4,0,2,1,0,0,0,41.92087555,27.20009995,0,4,1,24,2,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,180,1,0,0,5,0,2,1,0,0,0,41.92087555,27.20009995,0,4,1,24,3,0,0,0,0,2,1,0,0,0
13.59912491,24,55.52000046,27.20009995,16,4,0,180,2,0,0,6,0,2,1,0,0,0,41.92087555,27.20009995,0,4,1,24,4,0,0,0,0,2,1,0,0,0
13.73121277,24,55.52000046,27.20009995,16,4,0,180,3,0,0,7,0,2,1,0,0,0,41.92087555,29.10010147,0,4,1,25,1,0,0,0,0,1,0,0,1.899999976,0
14.08563498,24,55.52000046,27.20009995,16,4,0,180,4,0,0,8,0,2,1,0,0,0,41.92087555,30.87010193,0,4,1,25,2,0,0,0,0,1,0,0,1.769999981,0
14.59905178,24,55.52000046,27.20009995,16,4,0,180,5,0,0,9,0,2,1,0,0,0,41.92087555,32.51010132,0,4,1,25,3,0,0,0,0,1,0,0,1.639999986,0
15.21343466,24,55.52000046,27.20009995,16,4,0,180,6,0,0,10,0,2,1,0,0,0,41.92087555,34.02009964,0,4,1,25,4,0,0,0,0,1,0,0,1.50999999,0
15.88005701,24,55.52000046,27.20009995,16,4,0,180,7,0,0,11,0,2,1,0,0,0,41.92087555,35.40010071,0,4,1,25,5,0,0,0,0,1,0,0,1.379999995,0
16.56015437,24,55.52000046,27.20009995,16,4,0,180,8,0,0,12,0,2,1,0,0,0,41.92087555,36.65010071,0,4,1,25,6,0,0,0,0,1,0,0,1.25,0
17.22385241,24,55.52000046,27.20009995,16,4,0,180,9,0,0,13,0,2,1,0,0,0,41.92087555,37.77009964,0,4,1,25,7,0,0,0,0,1,0,0,1.120000005,0
17.84852459,24,55.52000046,27.20009995,16,4,0,180,10,0,0,14,0,2,1,0,0,0,41.92087555,38.76010132,0,4,1,25,8,0,0,0,0,1,0,0,0.99000001,0
18.39061787,24,55.52000046,27.20009995,16,4,0,180,11,0,0,15,0,2,1,0,0,0,41.95687485,39.62010193,0,4,1,25,9,0,0,0,0,1,0,0.035999998,0.860000014,0
18.83322109,24,55.52000046,27.20009995,16,4,0,180,12,0,0,16,0,2,1,0,0,0,42.03787613,40.35010147,0,4,1,25,10,0,0,0,0,1,0,0.081,0.730000019,0
19.15884817,24,55.52000046,27.20009995,16,4,0,180,13,0,0,17,0,2,1,0,0,0,42.17837524,40.95009995,0,4,1,25,11,0,0,0,0,1,0,0.140499994,0.600000024,0
19.3626116,24,55.52000046,27.20009995,16,4,0,180,14,0,0,18,0,2,1,0,0,0,42.37837601,41.42010117,0,4,1,25,12,0,0,0,0,1,0,0.199999988,0.470000029,0
19.44075118,24,55.52000046,27.20009995,16,4,0,180,15,0,0,19,0,2,1,0,0,0,42.6378746,41.76010132,0,4,1,69,1,0,0,0,0,1,0,0.259499997,0.340000033,0
19.39033364,24,55.52000046,27.20009995,16,4,0,14,1,0,0,20,0,2,1,0,0,0,42.95687485,41.9701004,0,4,1,69,2,0,0,0,0,1,0,0.319000006,0.210000038,0
19.20936996,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,0,0,2,1,0,0,0,43.3348732,42.05010223,0,4,1,69,3,0,0,0,0,1,0,0.378000021,0.080000043,0
18.8963044,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,1,0,2,1,0,0,0,43.77137375,42.000103,0,4,1,69,4,0,0,0,0,1,0,0.436500013,-0.049999952,0
18.4496238,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,2,0,2,1,0,0,0,44.26637268,41.82010269,0,4,1,69,5,0,0,0,0,1,0,0.495000005,-0.179999948,0
17.86839512,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,3,0,2,1,0,0,0,44.81937408,41.51010132,0,4,1,69,6,0,0,0,0,1,0,0.552999973,-0.309999943,0
17.15160445,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,4,0,2,1,0,0,0,45.43037415,41.07010269,0,4,1,69,7,0,0,0,0,1,0,0.610999942,-0.439999938,0
16.2984142,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,5,0,2,1,0,0,0,46.09937286,40.500103,0,4,1,69,8,0,0,0,0,1,0,0.66899991,-0.569999933,0
15.30814155,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,6,0,2,1,0,0,0,46.82637405,39.80010223,0,4,1,69,9,0,0,0,0,1,0,0.726999879,-0.699999928,0
14.18024276,24,55.52000046,27.20009995,16,4,0,178,-1,0,0,7,0,2,1,0,0,0,47.6113739,38.9701004,0,4,1,69,10,0,0,0,0,1,0,0.784999847,-0.829999924,0
12.91348104,24,55.52000046,27.20009995,16,4,0,180,0,0,0,8,0,2,1,0,0,0,48.4558754,38.01010132,0,4,1,69,11,0,0,0,0,1,0,0.844499826,-0.959999919,0
11.50843366,24,55.52000046,27.20009995,16,4,0,180,1,0,0,9,0,2,1,0,0,0,49.35837555,36.92010117,0,4,1,69,12,0,0,0,0,1,0,0.902499795,-1.089999914,0
8.15181657,24,55.52000046,27.20009995,16,4,0,180,2,0,0,10,0,2,1,0,0,0,50.25087357,33.42010117,0,4,1,69,13,0,0,0,0,1,0,0.892499804,-3.5,0
5.161482811,24,55.52000046,27.20009995,16,4,0,180,3,0,0,11,0,2,1,0,0,0,51.13337326,29.92010117,0,4,1,69,14,0,0,0,0,1,0,0.882499814,-3.5,0
3.599649761,24,55.52000046,27.20009995,16,4,0,180,4,0,0,12,0,2,1,0,0,0,52.00587463,26.42010117,0,4,1,69,15,0,0,0,0,1,0,0.872499824,-3.5,0
2.673126221,24,55.52000046,27.20009995,16,4,0,180,5,0,0,13,0,2,1,0,0,0,52.84687424,27.20009995,0,4,1,74,1,0,0,0,0,2,1,1.681999683,-3.5,0
2.512123108,24,55.81999969,27.20009995,16,4,0,180,6,0,0,14,0,2,1,0,0,0,53.30787659,27.20009995,0,4,1,74,3,0,0,0,0,2,1,1.521999657,0,0
